set_number,combine objective,solar objective,wind objective,ratio
1,240.06,52.616,139.798,1.25
2,209.445,52.408,115.322,1.25
3,184.445,54.251,90.491,1.27
4,201.828,51.329,124.845,1.15
5,187.13,49.698,99.293,1.26
6,192.19,53.039,102.381,1.24
7,212.666,54.978,123.773,1.19
8,214.505,51.121,105.158,1.37
9,208.26,54.981,104.15,1.31
10,209.106,51.889,123.126,1.19
