set_number,combine objective,solar objective,wind objective,ratio
1,1632.455,681.637,714.095,1.17
2,1701.357,691.685,743.166,1.19
3,1598.702,677.766,664.446,1.19
4,1566.542,683.319,564.435,1.26
5,1423.438,666.717,512.823,1.21
6,1515.74,701.261,547.76,1.21
7,1674.752,710.57,718.812,1.17
8,1469.042,697.48,578.173,1.15
9,1595.781,674.161,655.586,1.2
10,1506.481,664.451,554.474,1.24
