set_number,combine objective,solar objective,wind objective,ratio
1,23.4,23.2,0.054,1.01
2,24.227,24.037,0.055,1.01
3,23.996,23.748,0.055,1.01
4,22.657,22.377,0.06,1.01
5,23.564,23.302,0.054,1.01
6,24.105,23.943,0.054,1.0
7,24.298,23.932,0.057,1.01
8,20.98,20.755,0.056,1.01
9,21.514,21.09,0.052,1.02
10,24.963,24.779,0.051,1.01
