set_number,combine objective,solar objective,wind objective,ratio
1,389.669,41.622,273.991,1.23
2,438.395,42.766,321.045,1.21
3,490.783,44.043,383.002,1.15
4,439.282,39.344,337.489,1.17
5,415.427,41.314,300.059,1.22
6,538.736,41.663,405.107,1.21
7,321.994,44.92,218.931,1.22
8,349.477,41.837,225.062,1.31
9,437.254,37.017,323.329,1.21
10,547.559,37.982,440.163,1.15
