set_number,combine objective,solar objective,wind objective,ratio
1,70.723,3.745,61.733,1.08
2,67.38,3.609,58.82,1.08
3,73.093,3.745,64.274,1.07
4,71.586,3.515,61.301,1.1
5,68.627,3.583,60.154,1.08
6,68.583,3.612,60.249,1.07
7,69.657,3.515,60.7,1.08
8,62.988,3.53,55.263,1.07
9,73.124,3.547,64.6,1.07
10,72.829,3.58,63.172,1.09
