set_number,combine objective,solar objective,wind objective,ratio
1,10.124,1.767,6.758,1.19
2,9.514,1.728,6.405,1.17
3,10.2,1.857,6.878,1.17
4,8.814,1.802,5.885,1.15
5,11.474,1.861,8.095,1.15
6,13.214,1.844,10.191,1.1
7,9.771,1.83,6.043,1.24
8,9.873,1.821,6.589,1.17
9,11.126,1.876,7.443,1.19
10,9.842,1.82,6.549,1.18
