set_number,combine objective,solar objective,wind objective,ratio
1,72.211,2.664,64.665,1.07
2,109.96,2.891,103.972,1.03
3,79.348,2.934,75.144,1.02
4,79.732,2.831,71.323,1.08
5,71.689,2.85,65.579,1.05
6,111.908,2.769,103.378,1.05
7,122.358,3.011,117.822,1.01
8,122.404,2.801,115.834,1.03
9,105.421,2.849,99.213,1.03
10,102.348,3.002,97.013,1.02
