set_number,combine objective,solar objective,wind objective,ratio
1,323.284,2.938,317.864,1.01
2,270.674,2.802,264.035,1.01
3,245.869,2.818,240.179,1.01
4,417.012,2.918,409.469,1.01
5,253.423,2.819,247.265,1.01
6,259.721,2.893,253.642,1.01
7,457.861,2.832,452.683,1.01
8,279.111,3.028,273.244,1.01
9,323.555,3.002,316.304,1.01
10,350.083,2.819,343.317,1.01
