set_number,combine objective,solar objective,wind objective,ratio
1,8.28,5.356,0.993,1.3
2,8.103,5.292,0.946,1.3
3,8.863,5.754,0.993,1.31
4,8.618,6.032,0.969,1.23
5,8.262,5.66,0.955,1.25
6,7.8,5.323,0.932,1.25
7,7.958,5.499,0.927,1.24
8,8.21,5.335,0.967,1.3
9,7.736,5.564,0.928,1.19
10,8.363,5.672,0.925,1.27
