set_number,combine objective,solar objective,wind objective,ratio
1,22.58,22.232,0.087,1.01
2,21.098,20.742,0.079,1.01
3,21.714,21.296,0.115,1.01
4,21.724,21.4,0.077,1.01
5,23.288,23.084,0.064,1.01
6,22.557,22.187,0.067,1.01
7,21.819,21.625,0.076,1.01
8,22.562,22.018,0.071,1.02
9,23.928,23.512,0.07,1.01
10,23.31,22.946,0.095,1.01
