set_number,combine objective,solar objective,wind objective,ratio
1,279.803,192.207,34.426,1.23
2,269.08,195.607,34.808,1.17
3,272.218,195.657,34.838,1.18
4,272.093,190.786,33.639,1.21
5,275.258,196.66,33.78,1.19
6,272.216,195.61,33.623,1.19
7,286.936,195.345,36.498,1.24
8,281.4,186.633,35.409,1.27
9,281.378,186.874,34.491,1.27
10,275.07,193.334,33.774,1.21
