set_number,combine objective,solar objective,wind objective,ratio
1,2.196,0.048,2.083,1.03
2,4.098,0.045,3.958,1.02
3,3.124,0.045,2.996,1.03
4,3.642,0.045,3.527,1.02
5,2.454,0.045,2.344,1.03
6,1.932,0.047,1.765,1.07
7,3.362,0.047,3.253,1.02
8,3.277,0.044,3.163,1.02
9,2.684,0.05,2.543,1.04
10,3.062,0.049,2.949,1.02
