set_number,combine objective,solar objective,wind objective,ratio
1,13.92,2.951,8.55,1.21
2,15.107,3.113,9.441,1.2
3,13.635,3.181,9.426,1.08
4,15.017,2.977,10.023,1.16
5,15.434,2.937,10.001,1.19
6,12.601,2.972,6.632,1.31
7,13.437,3.021,8.911,1.13
8,12.774,2.93,7.631,1.21
9,12.79,2.953,6.931,1.29
10,12.298,3.0,7.177,1.21
