set_number,combine objective,solar objective,wind objective,ratio
1,9.695,2.224,4.874,1.37
2,10.513,2.632,5.004,1.38
3,10.748,2.452,4.915,1.46
4,10.711,2.44,5.085,1.42
5,10.223,2.352,5.105,1.37
6,10.596,2.333,4.999,1.45
7,10.143,2.347,4.92,1.4
8,9.95,2.465,4.936,1.34
9,9.515,2.502,4.681,1.32
10,9.985,2.428,4.831,1.38
