set_number,combine objective,solar objective,wind objective,ratio
1,165.096,73.856,54.067,1.29
2,161.085,72.932,52.593,1.28
3,172.099,67.498,54.405,1.41
4,166.836,75.261,51.26,1.32
5,174.195,74.741,54.428,1.35
6,159.571,70.773,50.821,1.31
7,168.186,73.686,54.86,1.31
8,184.949,73.879,56.213,1.42
9,166.094,75.465,55.148,1.27
10,173.02,71.511,54.633,1.37
