set_number,combine objective,solar objective,wind objective,ratio
1,99.993,55.132,16.564,1.39
2,94.003,54.122,14.145,1.38
3,88.184,52.202,12.612,1.36
4,98.207,54.29,13.544,1.45
5,94.48,53.23,13.104,1.42
6,96.844,55.23,14.571,1.39
7,98.531,53.908,15.252,1.42
8,95.107,56.032,12.7,1.38
9,87.17,52.951,12.687,1.33
10,94.839,55.23,13.156,1.39
