set_number,combine objective,solar objective,wind objective,ratio
1,123.157,104.812,4.925,1.12
2,123.76,101.227,6.8,1.15
3,119.277,99.209,4.962,1.15
4,113.619,99.554,4.748,1.09
5,124.951,101.264,4.933,1.18
6,124.783,98.282,5.699,1.2
7,120.977,99.841,4.831,1.16
8,117.539,96.533,5.097,1.16
9,119.015,97.108,5.023,1.17
10,120.912,96.195,5.124,1.19
