set_number,combine objective,solar objective,wind objective,ratio
1,1717.047,655.134,951.33,1.07
2,1832.257,653.656,999.551,1.11
3,1600.905,643.81,692.227,1.2
4,2094.62,646.518,1171.361,1.15
5,1754.515,672.794,921.29,1.1
6,1446.169,657.644,515.997,1.23
7,1698.421,654.477,907.993,1.09
8,1892.102,654.111,1056.414,1.11
9,1758.418,657.582,943.005,1.1
10,1501.22,652.111,542.351,1.26
