set_number,combine objective,solar objective,wind objective,ratio
1,101.897,63.105,15.665,1.29
2,106.077,65.239,13.477,1.35
3,104.815,65.049,13.887,1.33
4,99.066,62.57,13.582,1.3
5,102.011,63.741,14.917,1.3
6,102.29,66.104,14.579,1.27
7,108.387,64.607,13.782,1.38
8,106.665,66.75,15.477,1.3
9,105.388,67.181,17.305,1.25
10,93.514,64.557,12.495,1.21
