set_number,combine objective,solar objective,wind objective,ratio
1,1.304,0.069,1.137,1.08
2,1.309,0.071,1.144,1.08
3,1.333,0.07,1.154,1.09
4,1.276,0.066,1.135,1.06
5,1.323,0.066,1.144,1.09
6,1.234,0.068,1.081,1.07
7,1.402,0.073,1.195,1.11
8,1.3,0.07,1.137,1.08
9,1.333,0.071,1.154,1.09
10,1.209,0.068,1.076,1.06
