set_number,combine objective,solar objective,wind objective,ratio
1,279.644,122.739,48.723,1.63
2,284.139,125.617,53.804,1.58
3,281.934,122.525,65.01,1.5
4,302.629,129.541,89.815,1.38
5,256.528,126.144,53.671,1.43
6,261.946,126.173,57.149,1.43
7,264.528,131.59,44.727,1.5
8,295.528,134.439,49.66,1.61
9,274.694,126.495,64.705,1.44
10,276.152,129.075,58.685,1.47
