set_number,combine objective,solar objective,wind objective,ratio
1,105.37,0.052,105.287,1.0
2,84.851,0.049,84.747,1.0
3,108.696,0.05,108.607,1.0
4,101.253,0.052,101.171,1.0
5,109.833,0.053,109.747,1.0
6,90.911,0.051,90.822,1.0
7,135.317,0.05,135.237,1.0
8,102.86,0.054,102.757,1.0
9,116.139,0.048,116.041,1.0
10,105.261,0.049,105.159,1.0
