set_number,combine objective,solar objective,wind objective,ratio
1,190.234,4.654,181.072,1.02
2,220.04,4.637,213.068,1.01
3,231.996,4.49,223.187,1.02
4,249.93,4.611,242.09,1.01
5,162.445,4.597,153.342,1.03
6,210.487,4.622,203.831,1.01
7,197.327,4.211,188.944,1.02
8,228.355,4.581,220.14,1.02
9,243.85,4.648,236.441,1.01
10,223.218,4.422,215.693,1.01
