set_number,combine objective,solar objective,wind objective,ratio
1,322.839,209.024,63.085,1.19
2,317.262,213.175,59.007,1.17
3,319.927,211.591,49.429,1.23
4,318.079,209.186,57.736,1.19
5,322.97,210.119,50.417,1.24
6,316.042,211.785,53.691,1.19
7,347.448,211.793,71.442,1.23
8,329.062,205.933,77.459,1.16
9,329.078,208.694,59.308,1.23
10,307.674,209.779,59.749,1.14
