set_number,combine objective,solar objective,wind objective,ratio
1,68.88,0.202,68.238,1.01
2,55.43,0.196,54.828,1.01
3,52.088,0.195,51.625,1.01
4,69.808,0.194,69.334,1.0
5,59.459,0.204,59.108,1.0
6,46.61,0.204,46.006,1.01
7,55.062,0.216,54.504,1.01
8,37.582,0.198,37.267,1.0
9,43.663,0.206,42.981,1.01
10,65.026,0.196,64.219,1.01
