set_number,combine objective,solar objective,wind objective,ratio
1,11.39,1.673,7.95,1.18
2,9.895,1.804,6.302,1.22
3,11.439,1.811,7.935,1.17
4,9.607,1.817,6.195,1.2
5,11.927,1.809,8.69,1.14
6,11.963,1.882,9.355,1.06
7,14.006,1.862,11.576,1.04
8,10.233,1.842,7.207,1.13
9,14.852,1.888,11.572,1.1
10,10.775,1.942,7.31,1.16
