set_number,combine objective,solar objective,wind objective,ratio
1,9.378,5.507,1.181,1.4
2,7.895,4.838,1.177,1.31
3,8.25,4.906,1.271,1.34
4,8.258,5.008,1.161,1.34
5,8.937,5.104,1.321,1.39
6,7.99,4.846,1.084,1.35
7,7.876,4.872,1.065,1.33
8,8.255,5.324,1.126,1.28
9,8.292,4.992,1.404,1.3
10,8.894,5.086,1.556,1.34
