set_number,combine objective,solar objective,wind objective,ratio
1,1.653,0.07,1.484,1.06
2,1.523,0.071,1.393,1.04
3,1.703,0.071,1.494,1.09
4,1.676,0.069,1.444,1.11
5,1.397,0.073,1.208,1.09
6,1.777,0.072,1.582,1.07
7,1.512,0.074,1.314,1.09
8,1.622,0.07,1.414,1.09
9,1.457,0.069,1.25,1.1
10,1.534,0.073,1.312,1.11
