set_number,combine objective,solar objective,wind objective,ratio
1,10.378,1.99,5.529,1.38
2,9.93,1.976,5.47,1.33
3,11.079,2.144,5.561,1.44
4,11.554,2.058,5.722,1.49
5,11.248,2.02,5.655,1.47
6,10.921,2.223,5.727,1.37
7,11.762,2.196,5.642,1.5
8,8.873,2.084,5.288,1.2
9,10.633,2.275,5.587,1.35
10,10.272,2.236,5.447,1.34
