set_number,combine objective,solar objective,wind objective,ratio
1,257.153,150.746,36.872,1.37
2,243.467,145.381,36.047,1.34
3,260.738,148.964,36.605,1.41
4,256.89,155.453,37.213,1.33
5,259.092,142.399,37.752,1.44
6,240.512,141.892,37.376,1.34
7,258.277,146.542,40.411,1.38
8,238.8,145.665,37.928,1.3
9,220.46,138.59,36.999,1.26
10,258.13,140.813,39.067,1.44
