set_number,combine objective,solar objective,wind objective,ratio
1,316.794,135.564,101.29,1.34
2,323.124,138.107,96.452,1.38
3,333.014,136.676,99.066,1.41
4,328.277,138.549,114.631,1.3
5,302.364,141.407,75.172,1.4
6,298.311,135.901,70.87,1.44
7,284.674,139.473,67.428,1.38
8,325.802,145.398,91.41,1.38
9,298.479,136.811,90.476,1.31
10,303.46,141.517,93.153,1.29
