set_number,combine objective,solar objective,wind objective,ratio
1,10.995,10.807,0.048,1.01
2,11.476,11.252,0.048,1.02
3,11.35,11.061,0.049,1.02
4,11.325,11.216,0.047,1.01
5,10.935,10.811,0.048,1.01
6,10.972,10.728,0.048,1.02
7,9.905,9.747,0.045,1.01
8,11.643,11.527,0.045,1.01
9,11.434,11.27,0.048,1.01
10,11.135,10.976,0.05,1.01
