set_number,combine objective,solar objective,wind objective,ratio
1,1403.963,680.392,466.57,1.22
2,1523.169,680.605,589.78,1.2
3,1603.299,683.592,670.372,1.18
4,1344.675,670.368,435.182,1.22
5,1403.709,669.873,458.961,1.24
6,1493.246,687.998,476.61,1.28
7,1312.552,658.91,449.634,1.18
8,1446.413,673.697,508.627,1.22
9,1256.207,674.281,422.802,1.15
10,1441.329,665.331,466.053,1.27
