set_number,combine objective,solar objective,wind objective,ratio
1,12.364,12.111,0.055,1.02
2,12.229,11.977,0.049,1.02
3,12.001,11.799,0.059,1.01
4,12.748,12.613,0.05,1.01
5,12.496,12.223,0.05,1.02
6,12.358,12.154,0.054,1.01
7,11.722,11.474,0.047,1.02
8,12.539,12.376,0.047,1.01
9,13.005,12.811,0.05,1.01
10,12.111,11.779,0.053,1.02
