set_number,combine objective,solar objective,wind objective,ratio
1,1019.836,552.723,340.472,1.14
2,1012.655,555.871,360.691,1.1
3,961.095,548.168,238.297,1.22
4,988.073,545.947,271.596,1.21
5,1045.39,533.222,357.549,1.17
6,1049.386,553.904,369.562,1.14
7,989.858,552.298,273.088,1.2
8,1053.751,547.356,354.735,1.17
9,952.709,553.099,206.4,1.25
10,1047.486,569.938,353.16,1.13
