set_number,combine objective,solar objective,wind objective,ratio
1,49.135,44.661,1.231,1.07
2,48.431,41.816,1.643,1.11
3,47.9,42.216,1.924,1.09
4,49.862,44.298,1.609,1.09
5,48.477,42.763,1.282,1.1
6,49.59,42.686,1.515,1.12
7,49.73,43.881,2.142,1.08
8,49.876,43.74,1.602,1.1
9,47.347,42.151,1.421,1.09
10,46.385,40.077,2.041,1.1
