set_number,combine objective,solar objective,wind objective,ratio
1,237.04,62.86,157.597,1.08
2,253.368,62.342,176.593,1.06
3,201.657,61.771,121.556,1.1
4,199.682,63.095,120.22,1.09
5,224.748,61.556,144.312,1.09
6,208.477,62.618,114.13,1.18
7,213.057,61.891,120.195,1.17
8,237.827,61.531,157.124,1.09
9,221.701,63.237,144.095,1.07
10,229.762,61.182,151.766,1.08
