set_number,combine objective,solar objective,wind objective,ratio
1,11.671,11.486,0.052,1.01
2,11.834,11.442,0.052,1.03
3,11.361,11.114,0.05,1.02
4,11.853,11.558,0.052,1.02
5,11.06,10.843,0.051,1.02
6,11.822,11.644,0.052,1.01
7,12.154,12.023,0.05,1.01
8,11.122,10.953,0.049,1.01
9,11.495,11.307,0.049,1.01
10,11.784,11.65,0.05,1.01
