set_number,combine objective,solar objective,wind objective,ratio
1,252.061,43.259,195.94,1.05
2,238.153,44.479,185.193,1.04
3,217.771,43.048,148.596,1.14
4,195.706,43.976,123.726,1.17
5,215.411,43.514,164.288,1.04
6,194.724,44.113,125.097,1.15
7,200.437,42.909,127.746,1.17
8,211.886,42.367,157.631,1.06
9,270.972,42.241,214.029,1.06
10,235.362,42.158,184.625,1.04
