set_number,combine objective,solar objective,wind objective,ratio
1,12.673,2.36,8.191,1.2
2,12.464,2.279,8.759,1.13
3,12.821,2.269,8.532,1.19
4,10.769,2.347,6.529,1.21
5,11.971,2.289,7.493,1.22
6,10.907,2.34,6.681,1.21
7,12.589,2.321,7.918,1.23
8,10.748,2.422,6.689,1.18
9,11.623,2.421,6.954,1.24
10,11.889,2.352,7.362,1.22
