set_number,combine objective,solar objective,wind objective,ratio
1,70.785,18.502,39.674,1.22
2,79.494,19.987,40.716,1.31
3,83.403,18.798,43.655,1.34
4,81.309,19.578,43.658,1.29
5,79.331,18.901,39.624,1.36
6,83.058,20.588,41.817,1.33
7,91.622,19.452,49.181,1.33
8,82.443,18.871,42.868,1.34
9,82.745,18.961,40.964,1.38
10,84.856,18.713,41.211,1.42
