set_number,combine objective,solar objective,wind objective,ratio
1,280.725,196.239,32.97,1.22
2,256.357,192.269,29.761,1.15
3,267.828,197.41,32.038,1.17
4,280.983,194.67,32.925,1.23
5,265.476,189.081,32.064,1.2
6,254.549,192.505,31.272,1.14
7,268.597,194.598,31.743,1.19
8,263.867,198.056,29.938,1.16
9,279.993,199.046,32.489,1.21
10,278.095,200.173,32.991,1.19
