set_number,combine objective,solar objective,wind objective,ratio
1,46.576,0.041,46.471,1.0
2,44.825,0.043,44.731,1.0
3,47.206,0.044,47.094,1.0
4,46.963,0.046,46.86,1.0
5,50.777,0.044,50.678,1.0
6,47.192,0.04,47.08,1.0
7,59.336,0.042,59.229,1.0
8,49.771,0.047,49.675,1.0
9,73.852,0.039,73.761,1.0
10,51.221,0.04,51.114,1.0
