set_number,combine objective,solar objective,wind objective,ratio
1,7.737,4.581,0.923,1.41
2,6.864,4.898,0.917,1.18
3,7.76,5.302,0.962,1.24
4,8.078,5.415,0.936,1.27
5,7.123,5.093,0.924,1.18
6,7.286,4.734,0.903,1.29
7,7.21,5.048,0.896,1.21
8,7.721,4.74,0.936,1.36
9,7.015,5.065,0.899,1.18
10,7.386,5.397,0.896,1.17
