set_number,combine objective,solar objective,wind objective,ratio
1,141.879,118.872,5.473,1.14
2,139.978,110.278,7.477,1.19
3,139.917,118.013,5.401,1.13
4,136.284,115.094,4.784,1.14
5,137.036,113.04,5.908,1.15
6,130.787,112.631,5.332,1.11
7,138.308,114.485,4.894,1.16
8,134.309,115.005,5.063,1.12
9,137.542,117.403,6.338,1.11
10,145.698,121.827,5.684,1.14
