set_number,combine objective,solar objective,wind objective,ratio
1,284.69,12.216,250.905,1.08
2,315.992,12.584,279.544,1.08
3,256.502,11.526,228.759,1.07
4,375.523,11.938,337.727,1.07
5,384.447,12.043,347.716,1.07
6,314.68,11.907,280.151,1.08
7,354.391,12.123,327.027,1.04
8,410.707,11.854,371.679,1.07
9,384.647,11.661,345.575,1.08
10,512.212,12.303,485.418,1.03
