set_number,combine objective,solar objective,wind objective,ratio
1,121.605,22.557,84.948,1.13
2,99.491,23.634,59.363,1.2
3,113.234,24.068,70.21,1.2
4,113.219,22.354,79.842,1.11
5,114.204,22.117,75.986,1.16
6,106.899,23.47,70.348,1.14
7,90.293,22.735,45.291,1.33
8,99.614,23.215,63.823,1.14
9,117.007,24.362,80.563,1.12
10,113.965,23.903,75.349,1.15
