set_number,combine objective,solar objective,wind objective,ratio
1,98.863,0.231,98.124,1.01
2,84.469,0.222,83.738,1.01
3,74.201,0.223,73.593,1.01
4,108.434,0.237,107.779,1.0
5,81.536,0.223,81.037,1.0
6,66.333,0.219,65.675,1.01
7,76.093,0.232,75.338,1.01
8,59.559,0.217,58.858,1.01
9,72.851,0.226,72.353,1.0
10,90.691,0.214,90.009,1.01
