set_number,combine objective,solar objective,wind objective,ratio
1,10.085,2.034,6.579,1.17
2,9.82,2.043,6.288,1.18
3,10.222,1.972,6.498,1.21
4,9.035,1.901,6.011,1.14
5,9.4,1.964,6.059,1.17
6,9.089,1.907,6.036,1.14
7,10.902,2.028,6.883,1.22
8,9.042,2.054,6.085,1.11
9,9.677,1.953,6.445,1.15
10,9.834,1.989,6.37,1.18
