set_number,combine objective,solar objective,wind objective,ratio
1,168.645,60.721,84.11,1.16
2,180.892,60.975,95.398,1.16
3,173.952,59.465,89.455,1.17
4,177.003,60.938,90.384,1.17
5,169.171,58.145,99.437,1.07
6,185.546,60.151,93.912,1.2
7,182.356,57.765,94.425,1.2
8,198.433,59.823,111.387,1.16
9,196.274,60.265,116.514,1.11
10,175.565,57.867,88.369,1.2
