set_number,combine objective,solar objective,wind objective,ratio
1,194.908,4.277,183.171,1.04
2,128.252,4.024,118.074,1.05
3,156.99,4.139,145.4,1.05
4,180.042,4.295,170.907,1.03
5,134.237,4.047,123.389,1.05
6,132.074,4.1,122.733,1.04
7,146.919,4.152,136.731,1.04
8,121.769,4.164,110.036,1.07
9,127.338,3.968,116.164,1.06
10,142.296,4.218,132.791,1.04
