set_number,combine objective,solar objective,wind objective,ratio
1,67.843,0.334,67.164,1.01
2,54.245,0.325,53.407,1.01
3,54.178,0.314,53.429,1.01
4,64.879,0.319,64.08,1.01
5,58.375,0.331,57.585,1.01
6,64.193,0.34,63.522,1.01
7,57.92,0.334,57.22,1.01
8,66.022,0.321,65.365,1.01
9,50.358,0.342,49.707,1.01
10,64.99,0.319,64.206,1.01
