set_number,combine objective,solar objective,wind objective,ratio
1,45.37,41.763,1.023,1.06
2,47.847,41.718,1.017,1.12
3,45.926,41.14,1.01,1.09
4,44.723,40.68,1.006,1.07
5,45.755,41.633,0.97,1.07
6,45.261,39.863,1.006,1.11
7,45.182,40.483,0.965,1.09
8,46.008,41.125,0.954,1.09
9,47.544,43.048,1.029,1.08
10,43.761,38.973,1.028,1.09
