set_number,combine objective,solar objective,wind objective,ratio
1,24.581,0.314,24.09,1.01
2,32.102,0.3,31.481,1.01
3,21.503,0.309,20.556,1.03
4,18.593,0.286,17.641,1.04
5,23.335,0.304,22.526,1.02
6,26.281,0.313,25.392,1.02
7,20.164,0.318,19.092,1.04
8,20.147,0.302,19.254,1.03
9,19.326,0.308,18.584,1.02
10,19.911,0.305,19.024,1.03
