set_number,combine objective,solar objective,wind objective,ratio
1,28.095,0.235,27.483,1.01
2,31.066,0.221,30.395,1.01
3,46.99,0.225,46.342,1.01
4,56.027,0.223,55.385,1.01
5,29.0,0.232,28.254,1.02
6,36.234,0.227,35.461,1.02
7,35.547,0.227,34.927,1.01
8,29.966,0.256,29.22,1.02
9,38.742,0.253,37.727,1.02
10,19.482,0.249,18.83,1.02
