set_number,combine objective,solar objective,wind objective,ratio
1,1376.309,134.882,930.706,1.29
2,1096.098,140.437,581.85,1.52
3,1620.778,133.97,1166.613,1.25
4,1605.834,118.703,1072.764,1.35
5,1268.866,137.681,791.186,1.37
6,1087.226,131.258,762.084,1.22
7,1806.644,133.026,1339.673,1.23
8,1560.135,137.911,968.879,1.41
9,1120.454,132.044,660.913,1.41
10,1105.894,122.462,570.202,1.6
