set_number,combine objective,solar objective,wind objective,ratio
1,13.208,12.819,0.057,1.03
2,13.64,13.281,0.07,1.02
3,13.073,12.72,0.07,1.02
4,12.621,12.316,0.059,1.02
5,13.382,12.981,0.06,1.03
6,12.775,12.487,0.058,1.02
7,13.025,12.651,0.059,1.02
8,13.763,13.499,0.058,1.02
9,13.044,12.623,0.058,1.03
10,13.268,12.986,0.059,1.02
