set_number,combine objective,solar objective,wind objective,ratio
1,10.855,2.178,6.813,1.21
2,10.948,2.151,6.516,1.26
3,11.447,2.16,7.112,1.23
4,9.733,2.159,6.225,1.16
5,10.14,2.059,6.274,1.22
6,9.88,2.167,6.253,1.17
7,11.488,2.173,7.125,1.24
8,10.078,2.243,6.298,1.18
9,10.655,2.258,6.666,1.19
10,10.591,2.22,6.623,1.2
