set_number,combine objective,solar objective,wind objective,ratio
1,10.787,1.849,6.847,1.24
2,10.82,1.754,7.118,1.22
3,10.2,1.855,6.774,1.18
4,11.13,1.858,7.26,1.22
5,10.797,1.902,6.795,1.24
6,12.319,1.755,7.92,1.27
7,10.238,1.781,7.154,1.15
8,13.283,1.832,7.693,1.39
9,10.605,1.88,6.992,1.2
10,11.269,1.718,7.123,1.27
