set_number,combine objective,solar objective,wind objective,ratio
1,115.126,67.34,25.402,1.24
2,111.98,67.654,15.761,1.34
3,114.911,70.08,17.757,1.31
4,106.816,66.682,23.474,1.18
5,111.038,67.054,21.697,1.25
6,111.981,70.456,22.174,1.21
7,115.242,69.5,27.466,1.19
8,115.475,71.193,22.531,1.23
9,112.77,70.121,22.131,1.22
10,105.07,68.357,15.388,1.25
