set_number,combine objective,solar objective,wind objective,ratio
1,1505.568,693.515,563.002,1.2
2,1640.77,700.492,738.769,1.14
3,2065.988,698.29,1130.051,1.13
4,1493.47,689.101,601.755,1.16
5,1567.191,692.341,617.13,1.2
6,1719.853,706.412,811.895,1.13
7,1452.758,682.395,511.162,1.22
8,1602.231,696.644,807.887,1.06
9,1376.171,695.61,444.67,1.21
10,1589.166,688.515,628.734,1.21
