set_number,combine objective,solar objective,wind objective,ratio
1,32.36,32.116,0.105,1.0
2,33.36,33.052,0.083,1.01
3,32.966,32.705,0.07,1.01
4,32.655,32.348,0.112,1.01
5,31.381,31.117,0.096,1.01
6,33.797,33.512,0.099,1.01
7,32.134,31.783,0.078,1.01
8,33.045,32.799,0.078,1.01
9,32.298,31.928,0.08,1.01
10,32.777,32.446,0.101,1.01
