set_number,combine objective,solar objective,wind objective,ratio
1,42.955,0.136,42.491,1.01
2,49.974,0.137,49.56,1.01
3,23.775,0.132,23.478,1.01
4,23.985,0.134,23.423,1.02
5,23.767,0.13,23.345,1.01
6,23.495,0.133,23.034,1.01
7,37.765,0.124,37.423,1.01
8,45.374,0.13,44.984,1.01
9,52.668,0.131,52.24,1.01
10,27.23,0.131,26.838,1.01
