set_number,combine objective,solar objective,wind objective,ratio
1,55.648,0.149,55.19,1.01
2,69.402,0.152,68.933,1.0
3,45.943,0.153,45.568,1.0
4,61.76,0.142,61.294,1.01
5,50.925,0.147,50.495,1.01
6,45.593,0.147,45.315,1.0
7,54.747,0.142,54.309,1.01
8,51.586,0.146,51.14,1.01
9,58.802,0.147,58.216,1.01
10,56.787,0.146,56.378,1.0
